video_id,titulo,data_publicacao,descricao,visualizacoes,curtidas,comentarios,channel_id,channel_title,url,data_coleta,politico,partido,cargo
B_dugqZ_96s,Lula apresenta o Brasil Sorridente ao diretor da OMS,2026-07-28T22:33:21Z,"Trouxe o diretor-geral da Organização Mundial da Saúde, Tedros Adhanom, para conhecer de perto o impacto do Brasil Sorridente. Esse é um programa que sonhei ainda no meu primeiro governo para garantir que todo brasileiro e toda brasileira tenham mais motivos para sorrir. 😁

🎥 @ricardostuckert",48078,6657,490,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=B_dugqZ_96s,2026-08-12,Lula,PT,Presidente
GRJbgj5j4Lw,Presidente Lula visita serviços especializados e unidades móveis de saúde no Rio de Janeiro,2026-07-28T21:49:34Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",45943,4187,191,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=GRJbgj5j4Lw,2026-08-12,Lula,PT,Presidente
64apYEHNWGc,28 de julho de 2026,2026-07-28T14:13:34Z,,18843,3004,195,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=64apYEHNWGc,2026-08-12,Lula,PT,Presidente
4K8QTRAbhro,Brasil e Coreia do Sul: juntos pelo diálogo e pela cooperação 🇧🇷🇰🇷,2026-07-28T00:06:05Z,,40872,4659,331,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=4K8QTRAbhro,2026-08-12,Lula,PT,Presidente
pFBMZ4G3oi8,Presidente Lula e o presidente da Coreia na assinatura de atos e declaração à imprensa,2026-07-27T17:17:01Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",94234,7703,543,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=pFBMZ4G3oi8,2026-08-12,Lula,PT,Presidente
29SkuDldTcY,"Presidente Lula recebe o Presidente da República da Coreia, Lee Jae Myung",2026-07-27T13:54:49Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",72444,7156,596,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=29SkuDldTcY,2026-08-12,Lula,PT,Presidente
IHTHTn5meXI,🇧🇷 A soberania do Brasil é inegociável!,2026-07-27T12:21:35Z,"Seguiremos defendendo os interesses do nosso povo com firmeza, responsabilidade e diálogo, construindo relações de amizade e cooperação com todas as nações. 🤝🌎",18919,3148,172,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=IHTHTn5meXI,2026-08-12,Lula,PT,Presidente
2Z7XjQYNh_8,CLIPE DO RAP DO SILVA - LULA,2026-07-26T21:14:38Z,"Pode aumentar o som que a hora chegou! 🎧 🎶🔈

O Rap do Silva já está disponível para você escutar, compartilhar e baixar! 

Conta aqui nos comentários o que vocês acharam!",207508,19423,1776,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=2Z7XjQYNh_8,2026-08-12,Lula,PT,Presidente
K4zs7N4qCqw,Presidente Lula participa da posse do presidente do sindicato dos metalúrgicos,2026-07-26T17:50:05Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",30726,3635,292,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=K4zs7N4qCqw,2026-08-12,Lula,PT,Presidente
R3JJvVzV4ys,Do sertão ao mundo 🌎,2026-07-26T15:09:21Z,,7860,1163,128,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=R3JJvVzV4ys,2026-08-12,Lula,PT,Presidente
SiD_R4rSo4I,É hora de devolver São Paulo para os paulistas,2026-07-26T12:31:49Z,"É tempo de São Paulo reencontrar sua força, seu protagonismo e sua capacidade de liderar grandes transformações. 🇧🇷",13385,2002,180,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=SiD_R4rSo4I,2026-08-12,Lula,PT,Presidente
0kkDyw7Tn3E,São Paulo forte. Brasil soberano. 🇧🇷,2026-07-26T12:29:24Z,,25306,3467,271,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=0kkDyw7Tn3E,2026-08-12,Lula,PT,Presidente
0ozmlI-MakU,"Presidente Lula participa da convenção da Federação Brasil da Esperança, em Campinas",2026-07-25T16:42:46Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",62249,6498,528,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=0ozmlI-MakU,2026-08-12,Lula,PT,Presidente
kQyCmZrU2n4,Presidente Lula participa de encontro com lideranças do sistema de ciência e tecnologia no Brasil,2026-07-24T20:26:06Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",11297,1455,79,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=kQyCmZrU2n4,2026-08-12,Lula,PT,Presidente
1dwzsQFwdIE,A Avibras retomou suas atividades! 🇧🇷🚀,2026-07-24T17:48:10Z,"A Avibras, uma das principais empresas brasileiras de tecnologia e defesa, retomou recentemente suas atividades após anos de crise e paralisação.🚀👨🏽‍🏭 🇧🇷

Hoje, a visita às instalações, em Jacareí (SP), reforça o compromisso com a recuperação da indústria nacional, a geração de empregos, a inovação, a tecnologia brasileira e a soberania do país.",80138,9761,646,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=1dwzsQFwdIE,2026-08-12,Lula,PT,Presidente
WFLCBYfzacU,Presidente Lula visita unidades industriais da empresa Avibras Aeroco,2026-07-24T16:22:52Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",67238,6767,508,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=WFLCBYfzacU,2026-08-12,Lula,PT,Presidente
rXiD41Ocj3Y,"O Brasil segue fora do Mapa da Fome, segundo a ONU",2026-07-24T14:50:00Z,"O relatório da FAO confirma que o país manteve a subnutrição abaixo de 2,5% entre 2023 e 2025.

É o resultado de políticas que voltaram a colocar o combate à fome como prioridade. Mais comida no prato, mais dignidade e mais oportunidades para o povo brasileiro.",11159,2161,128,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=rXiD41Ocj3Y,2026-08-12,Lula,PT,Presidente
e_98gSi7gpo,Educação não é só uma política pública: é um compromisso com o futuro do nosso país,2026-07-24T13:18:56Z,"Quando existe investimento em educação, oportunidades surgem, o povo e as indústrias se desenvolvem, e as desigualdades perdem espaço!

Quem se preocupa com o povo sabe que a educação é ponte para transformar vidas.",19382,3153,188,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=e_98gSi7gpo,2026-08-12,Lula,PT,Presidente
O8Si4Zgz4UI,Brasil Soberano III: mais apoio às empresas diante do tarifaço,2026-07-22T21:56:09Z,"O Brasil Soberano III reúne novas medidas para fortalecer as empresas brasileiras, ampliar o acesso ao crédito, proteger empregos, incentivar as exportações e abrir novos mercados para os produtos nacionais. 🇧🇷

É mais um passo para garantir que o Brasil continue crescendo, mesmo diante dos desafios da economia mundial. Estamos fortalecendo a nossa indústria, ampliando oportunidades para quem produz e trabalha e levando os produtos brasileiros cada vez mais longe.

Com mais investimentos, mais crédito e mais mercados, seguimos construindo uma economia forte, competitiva e cada vez mais soberana.",24877,3076,215,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=O8Si4Zgz4UI,2026-08-12,Lula,PT,Presidente
YBQvO_msHeo,Presidente Lula sanciona lei que destina recursos a linhas de crédito do Programa Brasil Soberano,2026-07-22T19:44:39Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",25923,2435,140,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=YBQvO_msHeo,2026-08-12,Lula,PT,Presidente
aH9061gavc8,Presidente Lula participa de reunião com representantes da Stellantis,2026-07-22T15:41:39Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",30217,3413,260,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=aH9061gavc8,2026-08-12,Lula,PT,Presidente
E9eIZUIDYbw,Boa notícia para o nosso país! 🇧🇷🌳,2026-07-21T22:01:42Z,"Os incêndios na Amazônia brasileira caíram ao seu menor nível histórico em 2025, segundo o MapBiomas. Quando digo que vamos reduzir a degradação dos nossos biomas e reduzir o desmatamento a zero, estou falando disso: resultados concretos com o empenho de todos.",21773,2067,120,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=E9eIZUIDYbw,2026-08-12,Lula,PT,Presidente
cVUqpkh47X0,ONU confirma queda histórica da fome no Brasil,2026-07-21T17:40:17Z,"Hoje o Brasil comemora uma conquista que enche o nosso povo de esperança: a ONU confirmou que o país segue fora do Mapa da Fome.

O relatório da FAO mostra que o Brasil manteve abaixo de 2,5% o índice de subnutrição no triênio 2023-2025. A insegurança alimentar severa caiu para apenas 0,6%, o menor patamar da série histórica, e 16,7 milhões de brasileiros deixaram essa condição em relação ao período de 2020-2022.

Esse é o resultado de um país que voltou a colocar o combate à fome no centro das prioridades. Garantir comida no prato, mais dignidade e mais oportunidades para quem mais precisa continuará sendo um compromisso permanente.",145294,5758,650,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=cVUqpkh47X0,2026-08-12,Lula,PT,Presidente
UBEpqoZMLPU,Educação e investimento!,2026-07-21T14:41:14Z,,14323,1377,82,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=UBEpqoZMLPU,2026-08-12,Lula,PT,Presidente
RQdXlIO9cEo,Brasil fortalece a indústria da saúde com novo marco legal,2026-07-20T22:15:05Z,"Hoje sancionei o Projeto de Lei 2.583/2020, que cria uma base legal permanente para fortalecer o Complexo Econômico-Industrial da Saúde.

Com essa lei, o Brasil amplia a capacidade de produzir medicamentos, vacinas, equipamentos e tecnologias em saúde, fortalece a inovação e reduz a dependência de produtos importados. É mais segurança para o SUS, mais desenvolvimento para o país e mais soberania para cuidar do povo brasileiro.",20143,3312,219,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=RQdXlIO9cEo,2026-08-12,Lula,PT,Presidente
jikAyUCshQM,Presidente Lula sanciona Estratégia Nacional do Complexo Econômico-Industrial da Saúde,2026-07-20T16:13:57Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",22732,2833,153,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=jikAyUCshQM,2026-08-12,Lula,PT,Presidente
xdaFYE8xhwo,A educação é o caminho para reduzir desigualdades e ampliar oportunidades,2026-07-20T13:49:25Z,"Quando o acesso à educação deixa de ser privilégio e passa a ser um direito, o Brasil inteiro avança. 📚🇧🇷",30824,2726,215,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=xdaFYE8xhwo,2026-08-12,Lula,PT,Presidente
AXL7HcbTtK0,"Não há no mundo um sistema de saúde público, universal e gratuito como o SUS",2026-07-18T16:07:49Z,,23584,2502,189,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=AXL7HcbTtK0,2026-08-12,Lula,PT,Presidente
GtnF5gYUwS0,Presidente Lula visita o Instituto Nacional de Traumatologia e Ortopedia (INTO),2026-07-17T20:34:25Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",18418,1934,101,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=GtnF5gYUwS0,2026-08-12,Lula,PT,Presidente
aMCGzCT8yVU,Mais acesso à saúde: Implanon agora faz parte do SUS,2026-07-17T18:52:34Z,"O implante contraceptivo Implanon passa a integrar a oferta do SUS, ampliando as opções de métodos contraceptivos disponíveis. A medida fortalece as ações de planejamento reprodutivo e a assistência em saúde. Consulte a unidade de saúde para informações sobre critérios de acesso e disponibilidade. 🏥",38110,3831,206,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=aMCGzCT8yVU,2026-08-12,Lula,PT,Presidente
ADANRRFjZVA,Presidente Lula visita à Carreta da Saúde da Mulher,2026-07-17T17:49:51Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",37106,3239,235,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=ADANRRFjZVA,2026-08-12,Lula,PT,Presidente
gvcPENTPcDU,Nosso governo está ao lado do povo brasileiro,2026-07-17T13:21:37Z,"Diante de uma tarifação injusta e ilegal, seguimos firmes no apoio aos setores atingidos, que terão atendimento prioritário, com medidas para proteger o emprego, a produção e quem trabalha todos os dias para fazer o Brasil crescer.",26557,3777,301,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=gvcPENTPcDU,2026-08-12,Lula,PT,Presidente
vurBudCaFL0,Brasil é o 6º país do mundo a produzir turbinas aeronáuticas 🇧🇷,2026-07-16T21:39:07Z,"Quando o Brasil investe em ciência, tecnologia e inovação, o resultado aparece. Hoje, somos o sexto país do mundo a dominar a produção de turbinas aeronáuticas e o primeiro a desenvolver uma turbina movida 100% a etanol.

É assim que o Brasil mostra ao mundo a força da nossa inteligência, da nossa indústria e da nossa capacidade de inovar. 🇧🇷🚀",156115,11921,764,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=vurBudCaFL0,2026-08-12,Lula,PT,Presidente
jrBEOdaLG70,O Brasil não vai apenas exportar matéria-prima: vamos exportar inteligência 🇧🇷,2026-07-16T17:44:26Z,Damos início à criação de um conselho ligado à Presidência da República para tratar do tema com a prioridade que ele merece.,32201,4984,354,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=jrBEOdaLG70,2026-08-12,Lula,PT,Presidente
-BgM-VMHd_g,A força da agricultura familiar 🌾,2026-07-15T22:10:02Z,"A agricultura familiar é sinônimo de comida na mesa dos brasileiros. Investir em quem produz, é garantir mais emprego no campo e mais comida na mesa de quem precisa.",52619,5413,345,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=-BgM-VMHd_g,2026-08-12,Lula,PT,Presidente
ARBOj7jCp8k,100 milhões de veículos produzidos no Brasil em 70 anos 🇧🇷,2026-07-15T18:23:29Z,"Um marco da indústria automobilística brasileira que destaca a capacidade produtiva do país, o avanço tecnológico do setor e a contribuição de trabalhadores e trabalhadoras para o desenvolvimento da indústria nacional.",28924,3610,216,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=ARBOj7jCp8k,2026-08-12,Lula,PT,Presidente
EVueYtvvQHA,Até 67% menos poluição: o biocombustível brasileiro surpreende o mundo,2026-07-15T14:02:01Z,"O Brasil tem tudo para liderar a transição energética: conhecimento, tecnologia, terra, sol, água e um dos combustíveis renováveis mais eficientes do mundo. 🌱🇧🇷

Testes alemães mostram que o nosso biocombustível pode emitir até 67% menos gases de efeito estufa do que alternativas usadas hoje. É inovação feita no Brasil, gerando empregos, fortalecendo a indústria e ajudando a construir um futuro com menos poluição.

O mundo pode contar com a experiência brasileira para acelerar a transição para uma economia mais sustentável.",159030,9052,580,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=EVueYtvvQHA,2026-08-12,Lula,PT,Presidente
ZaPuU1PJutI,Presidente Lula se reúne com o presidente da Anfavea,2026-07-14T18:37:38Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",17966,2457,150,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=ZaPuU1PJutI,2026-08-12,Lula,PT,Presidente
ju2tJlSaGkI,Tecnologia brasileira em campo 🤖⚽,2026-07-14T11:32:58Z,"Encontrei um centroavante para o Ancelotti. 😄⚽🤖

Hoje conheci um robô que mostrou habilidade e já me fez pensar que pode ser uma boa opção para a nossa Seleção.

Foi durante a visita ao Instituto Mauá de Tecnologia, em São Caetano do Sul, onde também conheci o trabalho de pesquisadores e estudantes que ajudam o Brasil a avançar em ciência, inovação e transição energética.

🎥 @ricardostuckert",37054,4225,212,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=ju2tJlSaGkI,2026-08-12,Lula,PT,Presidente
cqNLARIyqK8,O preço da guerra não vai chegar à mesa dos brasileiros,2026-07-13T21:38:07Z,"O Brasil não vai permitir que uma guerra lá fora pese no bolso e na mesa do nosso povo.

Conflitos internacionais não podem fazer as famílias brasileiras pagarem uma conta que não é delas. Por isso, estamos tomando medidas para proteger a população e evitar aumentos nos preços de alimentos essenciais, como arroz, feijão, tomate e cebola.

Governar também é cuidar da comida na mesa e defender o poder de compra de quem trabalha todos os dias. 🇧🇷🍚🍅🧅",23843,2433,178,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=cqNLARIyqK8,2026-08-12,Lula,PT,Presidente
lRS5rf_3eVs,Presidente Lula visita projeto da 1ª turbina movida a etanol do IAE,2026-07-13T18:42:22Z,"SIGA O LULA!

http://www.facebook.com/Lula
https://bsky.app/profile/lula.com.br
http://www.instagram.com/LulaOficial
https://t.me/LulanoTelegram

Acesse nosso site: http://www.lula.com.br",201289,13774,1176,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,https://www.youtube.com/watch?v=lRS5rf_3eVs,2026-08-12,Lula,PT,Presidente
